sim_time_s,elapsed_s,x_m,y_m,z_m,control_mode
3.0619999999998844,3.0599999999998846,0.24011280582460223,-0.19852458999751413,0.32651143648607706,Flying
3.0959999999998806,3.093999999999881,0.24810420351590054,-0.20105210239837318,0.3332026054974715,Flying
3.129999999999877,3.127999999999877,0.255012793395841,-0.20284946155982805,0.3384650664429471,Flying
3.163999999999873,3.1619999999998734,0.26087975027765015,-0.20390749825472687,0.34235280350944536,Flying
3.1979999999998694,3.1959999999998696,0.2657833042943039,-0.20424632660134578,0.3449600266517898,Flying
3.2319999999998656,3.229999999999866,0.2698298486355588,-0.20391024002409913,0.34641132913109646,Flying
3.265999999999862,3.263999999999862,0.27314500103330547,-0.20296221493549635,0.34685197468459966,Flying
3.299999999999858,3.2979999999998584,0.27586507606153476,-0.2014783462112331,0.3464388445563627,Flying
3.3339999999998544,3.3319999999998546,0.2781293404408329,-0.19954250191114847,0.34533244506654115,Flying
3.3679999999998507,3.365999999999851,0.2800733283847233,-0.19724143606031486,0.3436902154164755,Flying
3.401999999999847,3.399999999999847,0.28182339248760435,-0.19466053876169628,0.34166122303930657,Flying
3.435999999999843,3.4339999999998434,0.2834925653784049,-0.1918803375172537,0.3393822137644006,Flying
3.4699999999998394,3.4679999999998397,0.28517771752439713,-0.1889737996560097,0.33697490418747394,Flying
3.5039999999998357,3.501999999999836,0.28695792447462953,-0.18600442983886373,0.3345443604613553,Flying
3.537999999999832,3.535999999999832,0.2888939059518307,-0.1830251128516177,0.33217829227059076,Flying
3.571999999999828,3.5699999999998284,0.29102836915010616,-0.18007762154447743,0.32994709317509185,Flying
3.6059999999998245,3.6039999999998247,0.2933870763426089,-0.1771926918416873,0.3279044706872456,Flying
3.6399999999998207,3.637999999999821,0.2959804582528675,-0.17439055902630485,0.3260885258278038,Flying
3.673999999999817,3.671999999999817,0.2988056053858197,-0.17168184944886297,0.3245231592390841,Flying
3.7079999999998132,3.7059999999998134,0.30184848607170617,-0.16906872705582818,0.32321969761017616,Flying
3.7419999999998095,3.7399999999998097,0.3050862596236674,-0.16654620276653387,0.322178649558564,Flying
3.7759999999998057,3.773999999999806,0.3084895738396272,-0.16410352531410377,0.3213915140844892,Flying
3.809999999999802,3.807999999999802,0.3120247568423941,-0.16172558370173515,0.32084257734765725,Flying
3.8439999999997982,3.8419999999997985,0.3156558331786203,-0.1593942632345178,0.32051064495768733,Flying
3.8779999999997945,3.8759999999997947,0.3193463127336849,-0.1570897087237575,0.3203706673767683,Flying
3.9119999999997908,3.909999999999791,0.3230607181036031,-0.1547914596299796,0.320395225550679,Flying
3.945999999999787,3.9439999999997872,0.32676583143997096,-0.15247943240599302,0.32055585263601366,Flying
3.9799999999997833,3.9779999999997835,0.3304316553460721,-0.1501347349660657,0.3208241757676065,Flying
4.01399999999978,4.01199999999978,0.33403209407572804,-0.14774030691346385,0.32117286925724964,Flying
4.047999999999776,4.045999999999776,0.33754537101686527,-0.14528138679934935,0.32157641742844695,Flying
4.0819999999997725,4.079999999999773,0.34095420620109745,-0.14274581417639137,0.32201169141872876,Flying
4.115999999999769,4.113999999999769,0.34424578337657086,-0.14012417949293363,0.32245834963074455,Flying
4.149999999999765,4.147999999999765,0.34741154006578945,-0.13740983892386155,0.322899075979881,Flying
4.183999999999761,4.1819999999997615,0.3504468161038839,-0.13459881406513588,0.32331967357263425,Flying
4.2179999999997575,4.215999999999758,0.35335039656496914,-0.13168959808074365,0.3237090338924253,Flying
4.251999999999754,4.249999999999754,0.35612398392740563,-0.12868289046945644,0.32405900295427303,Flying
4.28599999999975,4.28399999999975,0.3587716320301728,-0.12558128223085618,0.3243641662612191,Flying
4.319999999999746,4.3179999999997465,0.3612991710833272,-0.12238891199647403,0.3246215738541517,Flying
4.3539999999997425,4.351999999999743,0.3637136489787559,-0.11911111181037319,0.3248304254385455,Flying
4.387999999999739,4.385999999999739,0.366022809666202,-0.11575405886097946,0.32499173367144557,Flying
4.421999999999735,4.419999999999735,0.3682346246653712,-0.11232444675051569,0.3251079813853491,Flying
4.455999999999731,4.4539999999997315,0.3703568891075641,-0.10882918700178787,0.3251827859917133,Flying
4.4899999999997275,4.487999999999728,0.37239688923916026,-0.10527514859291402,0.32522058170522666,Flying
4.523999999999724,4.521999999999724,0.37436114423734707,-0.10166894050870202,0.32522632769200815,Flying
4.55799999999972,4.55599999999972,0.3762552216085111,-0.09801673970965757,0.32520524786995386,Flying
4.591999999999716,4.5899999999997165,0.378083622443445,-0.09432416462760837,0.32516260594550517,Flying
4.625999999999713,4.623999999999713,0.3798497304332786,-0.09059619235630857,0.32510351739819726,Flying
4.659999999999709,4.657999999999709,0.3815558168124764,-0.08683711614687278,0.32503279853964734,Flying
4.693999999999705,4.691999999999705,0.38320309226664423,-0.08305053864965865,0.3249548514770948,Flying
4.727999999999701,4.7259999999997016,0.38479179627534577,-0.07923939555517796,0.3248735827911239,Flying
4.761999999999698,4.759999999999698,0.3863213142880918,-0.07540600385021876,0.3247923529730728,Flying
4.795999999999694,4.793999999999694,0.3877903134781137,-0.07155212878357342,0.32471395313583035,Flying
4.82999999999969,4.82799999999969,0.38919688850075873,-0.06767906378291111,0.3246406051861911,Flying
4.863999999999686,4.861999999999687,0.39053870961775966,-0.06378771793056338,0.324573981501076,Flying
4.897999999999683,4.895999999999683,0.3918131666547209,-0.059878706140303876,0.32451524015736694,Flying
4.931999999999679,4.929999999999679,0.39301750346254977,-0.05595243782990042,0.3244650719001935,Flying
4.965999999999675,4.963999999999675,0.3941489387881001,-0.052009200608843814,0.3244237552725293,Flying
4.999999999999671,4.997999999999672,0.3952047706684813,-0.04804923625540274,0.32439121664625886,Flying
5.033999999999668,5.031999999999668,0.39618246260115353,-0.04407280700581841,0.3243670922691575,Flying
5.067999999999664,5.065999999999664,0.39707971077237775,-0.040080250890979524,0.32435078985265264,Flying
5.10199999999966,5.09999999999966,0.39789449252432424,-0.036072025508602765,0.32434154765282563,Flying
5.135999999999656,5.133999999999657,0.3986250969901703,-0.032048740194335186,0.3243384894249449,Flying
5.169999999999653,5.167999999999653,0.3992701394194849,-0.02801117704179151,0.32434067404535155,Flying
5.203999999999649,5.201999999999649,0.39982856115327103,-0.023960301613276613,0.32434713898175166,Flying
5.237999999999645,5.235999999999645,0.4003002851413861,-0.019897854050775935,0.32427248507634177,Rolling
5.271999999999641,5.269999999999642,0.4007881559413143,-0.015847863310392958,0.3108406699037914,Rolling
5.305999999999638,5.303999999999638,0.4013346173163451,-0.011831420898212437,0.27865422788500543,Rolling
5.339999999999634,5.337999999999634,0.4018948218894754,-0.007820141403200486,0.2334302226467657,Rolling
5.37399999999963,5.37199999999963,0.40242210102240883,-0.00522667737899807,0.19022540748468258,Rolling
5.407999999999626,5.405999999999627,0.4024810218481433,-0.005085412915489615,0.19388140807882145,Rolling
5.441999999999623,5.439999999999623,0.4023784337983226,-0.0042290698093111175,0.19789958212803735,Rolling
5.475999999999619,5.473999999999619,0.40225574782022966,-0.0032170750152377904,0.19925508802315664,Rolling
5.509999999999615,5.507999999999615,0.4021187950665225,-0.002095215589784195,0.19959904749358542,Rolling
5.5439999999996115,5.541999999999612,0.401965244792393,-0.000873574367560631,0.19963952481478123,Rolling
5.577999999999608,5.575999999999608,0.40179244412752624,0.0004433451150214174,0.19963938435033274,Rolling
5.611999999999604,5.609999999999604,0.40159805247912245,0.0018518016196941284,0.19963909607943123,Rolling
5.6459999999996,5.6439999999996004,0.40137997283793364,0.003348351123381536,0.19963993451903292,Rolling
5.6799999999995965,5.677999999999597,0.40113621171066777,0.004929700508320054,0.19964112059285566,Rolling
5.713999999999593,5.711999999999593,0.4008648475650422,0.006592665104897549,0.1996424559005284,Rolling
5.747999999999589,5.745999999999589,0.4005640254422327,0.008334163086873113,0.1996439188532549,Rolling
5.781999999999585,5.7799999999995855,0.4002319543874842,0.01015121455468059,0.1996455100900849,Rolling
5.8159999999995815,5.813999999999582,0.39986690484841597,0.012040940047002662,0.19964722988680708,Rolling
5.849999999999578,5.847999999999578,0.3994672060485757,0.014000558407668324,0.1996490773191776,Rolling
5.883999999999574,5.881999999999574,0.3990312434258163,0.016027384177165753,0.19965105067658634,Rolling
5.91799999999957,5.9159999999995705,0.3985574561711034,0.018118824557207265,0.1996531475789644,Rolling
5.9519999999995665,5.949999999999567,0.39804433489013474,0.020272375962598125,0.19965536499342976,Rolling
5.985999999999563,5.983999999999563,0.39749041940853486,0.02248562017230371,0.19965769923376292,Rolling
6.019999999999559,6.017999999999559,0.3968942967410804,0.024756220093466935,0.19966014595641587,Rolling
6.053999999999555,6.0519999999995555,0.3962545992449942,0.02708191515376037,0.19966270015460158,Rolling
6.0879999999995515,6.085999999999552,0.3955700029767722,0.029460516338840642,0.19966535615116476,Rolling
6.121999999999548,6.119999999999548,0.3948392262712914,0.03188990089303141,0.1996681075910826,Rolling
6.155999999999544,6.153999999999544,0.3940610285610649,0.034368006702825096,0.1996709474345304,Rolling
6.18999999999954,6.1879999999995405,0.39323420945246124,0.036892826384446624,0.19967386795148484,Rolling
6.223999999999537,6.221999999999537,0.3923576080744455,0.03946240109863197,0.19967686071887167,Rolling
6.257999999999533,6.255999999999533,0.39143010271390294,0.04207481411798952,0.19967991662128362,Rolling
6.291999999999529,6.289999999999529,0.39045061074985565,0.04472818417486756,0.19968302585631015,Rolling
